set,kind,market_id,title,prefilter,prefilter_family,market_slug,event_slug,event_title,label,subtype,borderline,reason
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x6503233cb6fc2a5e25e700a52962bc9ffad691818548b69743c7c55210ed7d81,LoL: WLGaming Esports vs Partizan Sangal - Game 1 Winner,EXCLUDE,sports_set_map,,,,NotRelevant,,0,deterministic template negative (sports_set_map) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xf56d55d33a2521402ee1fbb1f8888ecb4a920eaeb1f8d7e8c74a2973eb2a7485,Will Rayo Vallecano de Madrid win on 2025-12-15?,EXCLUDE,sports_match_date,,,,NotRelevant,,0,deterministic template negative (sports_match_date) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xb60c67b03c2a62001feb5949eedf0fcfd63e34bc735e6377bef6f69d8640c3b9,"Solana Up or Down - May 20, 11:30PM-11:45PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x9617b04a06c1a40acff407dac4efbaa0fe9c26152468ac74d72f91355e6f7605,Blues vs. Capitals: O/U 5.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x9dc76170f86f8709170188b677ee91d55ee45b1a25972aad2b10a1640254d3ac,Spread: Cruzeiro EC (-1.5),EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x4c719c55c19b5952367cd862ad5174a09c257d6489f78a8919f7d457de9ff3b8,Will the highest temperature in Ankara be 19°C on April 22?,EXCLUDE,weather,,,,NotRelevant,,0,deterministic template negative (weather) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x21cb499cb1a796eea5aa3fa55f2ca4bd97b079c866aa49747ebc38a2ef949eba,Deportivo Toluca FC vs. Atlético San Luis: O/U 4.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xc65afdc09dbbedf94c765c776bfc1e18e7d20e9a2cd8bccd50ef27ed643dc879,Will the highest temperature in Chengdu be 26°C on May 4?,EXCLUDE,weather,,,,NotRelevant,,0,deterministic template negative (weather) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x0084c5f04842036e4614a294ab00db9e0c4230c8d7b58807b3db18502663a601,Liverpool FC vs. Brighton & Hove Albion FC: O/U 2.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x16d2f748b609899b804005b74f3b4969f2062fd0736d1a7dee2db1918158bc29,Humbert vs. Ymer: Match O/U 22.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xed03f67b9bd645307178e132fd438958392ce5e69ee0c95e0ac48eb81d5369ff,Will the price of Solana be above $100 on December 25?,EXCLUDE,crypto_price_level,,,,NotRelevant,,0,deterministic template negative (crypto_price_level) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xb0403061979a4a9d308a07811a6691ae3b9ba828eaa84f78a3944e1d3823dd1b,Frech vs. Zhang: Set 1 Games O/U 8.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x9e6290492aa30bc84767b40642e558812da877359a0ef6e251f79308f38ceca1,Counter-Strike: G2 vs M80 (BO1) - Esports World Cup Group A,EXCLUDE,esports,,,,NotRelevant,,0,deterministic template negative (esports) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x030592995136632bdee2c264770d3ed6fe0000000000000000000000000000,Will San Jose Earthquakes win on 2026-07-22? AND Will CR Flamengo win on 2026-07-22? AND Will Charlotte FC win on 2026-07-22? AND Will Nashville SC win on 2026-07-22?,EXCLUDE,sports_match_date,,,,NotRelevant,,0,deterministic template negative (sports_match_date) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x17c95fb649a90901d8939200b8a3477b48388601f0b4e3aca17fb37490b983e5,"XRP Up or Down - June 2, 6:45AM-6:50AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xbaedb5b0bb0ed26b01b130bc6ac3b9a4c78489c1b81de5071e51ad979dcf310f,"Solana Up or Down - April 11, 3:50AM-3:55AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x0170fd8f29c78a0d42863fde2216853fd9824523c0cad2da73f3227197563281,"Bitcoin Up or Down - May 27, 10:05PM-10:10PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xff0e8878baf0fc9e262b2b592a3d20a45834e26297a1b52053c50a1e65b95082,Will Llaneros FC vs. Jaguares de Córdoba FC end in a draw?,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xe5519af59eb3762b3d28012c2688a0f0825a153ea5964fdd2d5236c81d959f39,Shenzhen Xinpengcheng FC vs. Chongqing Tonglianglong FC: O/U 2.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xe75c686ee9704f89ca109f7963a8c341d030007aaaafed8a3283be30e075ce7b,"Bitcoin Up or Down - January 30, 7:00AM-7:15AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x18e75bacf7ef07c21285f8799ece3a9e33b09460b1deec729abfed228b923ea6,Will FC Groningen win on 2026-01-10?,EXCLUDE,sports_match_date,,,,NotRelevant,,0,deterministic template negative (sports_match_date) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xd498ac9c9fd4e3cf61b5ea12e98275745e02371a8bae93ec857b42323196ac3c,76ers vs. Pistons: O/U 228.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xa0264a3068fc663c3244771433a1d6ba3687ac3092253367c06b3e6d434bda80,Will the highest temperature in Kuala Lumpur be 26°C or below on May 25?,EXCLUDE,weather,,,,NotRelevant,,0,deterministic template negative (weather) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xbb0287d534d018746908464882f1d1855625519a49dce96ea795fee6881f7d24,"Bitcoin Up or Down - March 29, 11:50AM-11:55AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x8db310029070dafb4a22bc95315a668ca548ad142001b930d25e4b33877fad28,"Will the price of Bitcoin be above $113,000 on September 24 at 4PM ET?",EXCLUDE,crypto_price_level,,,,NotRelevant,,0,deterministic template negative (crypto_price_level) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x6beb2b95face9366e0d906b9e71b5d8706d92b226617b96390452b0410fd6fd3,"Ethereum Up or Down - January 7, 11:15PM-11:30PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x68c46e1494df51430075440cd4d344511dde5680d109bf8154ec038a56b80765,Wolverhampton Wanderers FC vs. Sunderland AFC: O/U 1.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xac2c2b76ef28ebddaf7c533bc213901b7b575fa259053ef09ee7e6faa1197db1,"Bitcoin Up or Down - September 22, 9:15AM-9:30AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x5295e2a3582080a842ae75bddec5fcefd241364e22a803a48f7b8681c31aa0b4,ITF Ourense: Ekaterina Yashina vs Alicia Dudeney,EXCLUDE,sports_league,,,,NotRelevant,,0,deterministic template negative (sports_league) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x756e035ed69e284af6fb76f7d266ead74092022e3ddfdb5382674fa81a8869e7,ITF Pitesti: Edoardo Cherie Ligniere vs Stefan Adrian Andreescu,EXCLUDE,sports_league,,,,NotRelevant,,0,deterministic template negative (sports_league) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x267478504c1f54b1bb464e3b2a31dcb91f6591006601283f0b74f4adcc582fcb,"Ethereum Up or Down - January 1, 5:45AM-6:00AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x7303e580e13029c0cc4b7a5d781ea1fde70cf887c7cd69de972f35170ed4bdcd,"Bitcoin Up or Down - February 8, 7PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x33d214343356eaff270d22a071867945888e1fdcf514a60e04cfa0d027d7563c,"Bitcoin Up or Down - April 26, 12:15PM-12:30PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x25089b3fcfae6470fc43e82ac9835b204c50e0d00fdcfe2968c3a9cc0808f10a,Will the highest temperature in Shenzhen be 37°C or higher on June 5?,EXCLUDE,weather,,,,NotRelevant,,0,deterministic template negative (weather) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xa5e4371cefb90bfc528315f94a3881e765cc02df92093d44cf43e745aa74926d,Will the highest temperature in Sao Paulo be 23°C on May 3?,EXCLUDE,weather,,,,NotRelevant,,0,deterministic template negative (weather) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xbdf94fbe7927ddc76fb8c847288b72df51ad48713dedbff9015bc63e59ea58e1,"Ethereum above 1,720 on July 6, 9AM ET?",EXCLUDE,crypto_price_level,,,,NotRelevant,,0,deterministic template negative (crypto_price_level) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x1bd5fd845c7ac4ca63eb079d840c27c585a1e669a3c38dfe5cf0da268430ccca,"Solana Up or Down - June 13, 11:35PM-11:40PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x0399e81f2d08c39ab57a966e73adea64f30000000000000000000000000000,United States vs. Belgium: O/U 9.5 Total Corners AND United States vs. Belgium: O/U 2.5 AND United States vs. Belgium: Team to Advance AND United States vs. Belgium: 1st Half O/U 1.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xac97f57cd13e7eb3ad9d925c0abed88c9afab48a0fe9013e5b961e7d37fd8536,Will Dmitri Simashev win the 2025–2026 NHL Calder Memorial Trophy?,EXCLUDE,sports_league,,,,NotRelevant,,0,deterministic template negative (sports_league) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x39c4652f5e77f062f303afc4faee7fab22d19491ee51265fe5db6a7d307aa9f0,"Bitcoin Up or Down - July 3, 4:25AM-4:30AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x6b01d811f8511e4939e04264994e277c3a8269c56d6f50ec6875026f7008a453,"Bitcoin above 62,400 on June 25, 10AM ET?",EXCLUDE,crypto_price_level,,,,NotRelevant,,0,deterministic template negative (crypto_price_level) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xb38d2e05be0dfb63f3721747faeaed67f26ae81bfe9216644a0e60f289460743,Set 1 Winner: Shnaider vs Maria,EXCLUDE,sports_set_map,,,,NotRelevant,,0,deterministic template negative (sports_set_map) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xa330aaca6ed1e462e5162cae8591543c8c4f75f044cd99bf94621ee38930996d,"Bitcoin Up or Down - November 24, 6:00AM-6:15AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x664a61971e3cdb32c007a49eb712f7e9276afcd261e89fd0afeaf10191945140,Will Meta (META) finish week of March 23 above $600?,EXCLUDE,stocks,,,,NotRelevant,,0,deterministic template negative (stocks) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x691ab9d1e155569f27803beb23f36bf8de726d30156f211b6d4f2e64fe637827,Will Scotland reach the 2026 FIFA World Cup final?,EXCLUDE,sports_league,,,,NotRelevant,,0,deterministic template negative (sports_league) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x32b1775fb991bb58c293fba388ef8f47cf6982bb85311a661c1da94aa70d4e70,ITF Roehampton: Monika Ekstrand vs Katarina Kuzmova,EXCLUDE,sports_league,,,,NotRelevant,,0,deterministic template negative (sports_league) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x9d1d6398c53ac96833d0c607dad64f05a704097bde4b0f58608e4a9473668b27,"Bitcoin Up or Down - May 28, 12:45AM-1:00AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x5a1d896350fd40710994e47adb7baca60048e5803525c406be0e2f903a95d817,UFC 318 Parlay – Holloway + Holland ,EXCLUDE,sports_league,,,,NotRelevant,,0,deterministic template negative (sports_league) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xe9925b5c4b44be39fc702a0a59a99fb1f682b1f77fe7074f41871cab38e8886f,"Ethereum Up or Down - May 11, 9:45PM-10:00PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x52c1289d675e0d4255b38cf318eb8d43b193e0307a2391a51501a4f7b0bc0be1,Juventus Turin vs. Inter Milano: O/U 3.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x74fb372e72f4d57f5b407daf7fff9c1093c8bf70b9b25bc1331f8a7f436de513,Will the highest temperature in Los Angeles be between 70-71°F on June 4?,EXCLUDE,weather,,,,NotRelevant,,0,deterministic template negative (weather) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xd75fde9c8dfadb3cc4557998bd324f1ffec01bbd2ba928b9d7d22915cd88202b,"Solana Up or Down - July 21, 4:20AM-4:25AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xbe868ea1ca48c341206f4d55256eab9168b7112294b7e3892df00b50e1cb8eda,"Bitcoin Up or Down - July 12, 11:30AM-11:45AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x7231eb63f05981fd34fcc3d84e4cebd1184445838c4f88092463246b9c942fb2,"Solana Up or Down - June 3, 2:00AM-2:05AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x77d1fbf7408b11dba8225c12cd398d30ffbfc0f4c4100c2b4c06aed19a98c9cc,"Bitcoin Up or Down - July 29, 1:40PM-1:45PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x8cc9632ec680d6aedb9ffc033af073596b3f6504ccfaff73e74c985c727b1bdb,1. FC Cologne vs. Real Sociedad San Sebastian: O/U 3.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xb6f548aa0e738c6b0c7c02f2469901088e84dc5624efd558582e9ffdf36edf16,ITF Bielsko Biala: Vladyslav Orlov vs Wojciech Marek,EXCLUDE,sports_league,,,,NotRelevant,,0,deterministic template negative (sports_league) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x649b6c5493af14941ba6bd2a2dcfaeeaf0282a85f3ebe42ec9f7798a9504fff2,LoL: Top Esports vs LGD Gaming - Game 2 Winner,EXCLUDE,sports_set_map,,,,NotRelevant,,0,deterministic template negative (sports_set_map) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x1a635e6a12d9ebd97c00afe58e6fa054ecb3bf51018a091ea72b0e1525ea0018,Pacers vs. Pistons: 1H O/U 112.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x4a4c72eb60419291d8c3fe19203f3f5e9591d30de12ac3d91ba130a05268b321,"Ethereum Up or Down - January 14, 5:30PM-5:45PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x79562c37565bfecac4fa4a948ac3220000e2695fa838caf781958a8864b1f729,"XRP Up or Down - May 16, 4:55PM-5:00PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x73965ec1ce2bedc11cfe527c371d892bf6e8a4810eb4e5c54a1ceaeb4706112a,San Diego Padres vs. Washington Nationals: O/U 8.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xcbacbed18e7f758dabfe1797fef11752aade31c54b26548fc0346dd4bad794be,"Solana Up or Down - June 21, 1:45AM-2:00AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x0f9b9aa34ebfb2358b2cf7d10381f1eb525d6c431a5784d5de05426a979095f4,"Bitcoin Up or Down - March 4, 6:45PM-7:00PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xdafcdf5bf9bd2a03497f8523be7e85feb236cdef1218068367a530fdbffbd28a,Will the highest temperature in Atlanta be between 84-85°F on August 11?,EXCLUDE,weather,,,,NotRelevant,,0,deterministic template negative (weather) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x8540ded810d426ac6ed7e77066e382ba6715e60e33a897f1ac40a9fc91ef0c11,"Ethereum above 1,930 on July 14, 8PM ET?",EXCLUDE,crypto_price_level,,,,NotRelevant,,0,deterministic template negative (crypto_price_level) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x753b093dc878e2dfb858266980eb769695aea0d05f5b9bbc847a154446e289f0,WNBA Semifinals: Aces vs. Fever Series Winner,EXCLUDE,sports_league,,,,NotRelevant,,0,deterministic template negative (sports_league) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x5e2f967b681160dc296612c07347ea5a76863740d9f28ce9cba4889cd84f279b,"XRP Up or Down - May 5, 2:30AM-2:35AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xf7c0025c908adf08681ccc490bfc42238d9e49a1fe65c796db8ec3f841834290,Will Paris FC win on 2025-10-19?,EXCLUDE,sports_match_date,,,,NotRelevant,,0,deterministic template negative (sports_match_date) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xfd7dfe714cbd149ea1591c7c27301ab6732ed09da457addbf08f748259248407,Will AFC Bournemouth win on 2026-01-24?,EXCLUDE,sports_match_date,,,,NotRelevant,,0,deterministic template negative (sports_match_date) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x3baff8337c8fffe99d998ee15817ec016bc7e2851152ef182e961af046af0c1e,"Ethereum Up or Down - June 25, 4:45AM-4:50AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x7dbbcadbd42ac43e414128e9446c6def2b1d02c85fea2d86c17521b4c4b71ad7,Will Cruzeiro EC win on 2026-04-15?,EXCLUDE,sports_match_date,,,,NotRelevant,,0,deterministic template negative (sports_match_date) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x9ea9018ec2d98210bb90ad7dc00bb42183ae6332924e14859880d521c1a01b09,Set 1 Winner: Rybakina vs Juvan,EXCLUDE,sports_set_map,,,,NotRelevant,,0,deterministic template negative (sports_set_map) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x6895e52a477412e8a5521869ac278335e8acf581abea0ffc856cf199e2f0ec42,Solana Up or Down on December 8?,EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x48792617aabc5409fd23a06b84bdec3d2f5495e11d9a9a0851017ec53c200ea4,"Solana Up or Down - May 31, 5:00AM-5:15AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xc67de726b70f71c39ace3b42f8cbdf49aed82d39f6e2edd16dfcd611f4fbaf5b,Will Udinese Calcio win on 2025-12-14?,EXCLUDE,sports_match_date,,,,NotRelevant,,0,deterministic template negative (sports_match_date) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xa6a5badb636a1d0db37bd00ac5d05b262e3ec2b73dae43c41d4524b188cd312a,"Hyperliquid Up or Down - June 12, 4:00AM-4:05AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xec78bbb4bb7e0496f7de4641b0e7d3cd7c5086a56aad86976d8b905da1f6a5f3,UIC Flames vs. Chicago State Cougars: O/U 157.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x7ab1c8413c00a3b44064bc00823ff44d3796aa05343c87a1a814cd522dabad55,Will the highest temperature in Moscow be 8°C on April 6?,EXCLUDE,weather,,,,NotRelevant,,0,deterministic template negative (weather) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xdbd099d12408b81a8a373a666e065234f7e8399d02d6776f4f8e45a30e41a0a1,Will Botafogo FR vs. EC Vitória end in a draw?,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
